,pc_1,pc_2,pc_3,pc_4,pc_5
8436,-6.9651957,-4.1099944,-10.348853,-0.9679493,-4.8971577
6246,-10.830395,4.360759,-9.350802,-0.2901325,-3.3318157
5399,14.310084,2.735815,5.849319,-4.3311315,-3.5170133
5731,-4.258618,-7.305841,-0.2993018,-3.5219803,-0.20395984
8326,-6.228581,-3.3124425,-4.1424823,2.548327,-1.2585129
24223,14.507452,0.937229,-1.5592799,-1.7074686,3.062694
24332,-4.348401,-5.513007,2.2087011,0.105374984,1.6770221
24265,15.341898,0.44318458,3.0343149,-3.0675719,-0.28302908
25184,-0.646584,-4.719351,-4.042155,1.3911384,1.950196
25692,-7.396469,3.231624,1.0296869,2.3341095,1.8293251
25434,-6.83898,-5.119052,-8.44192,-3.6094105,-4.8045692
24670,-8.170836,2.2318141,-2.091798,-2.9125512,-7.713946
5889,-3.3965647,-3.919452,5.914979,-5.33093,-4.0938263
5440,2.4212399,-5.1549287,10.025524,15.361686,-0.23248893
7720,-2.0544744,-5.36969,8.716645,-3.1202896,1.559867
7067,-5.9564614,-4.8618326,1.409344,-1.931871,6.1144905
7734,12.499613,4.5906606,-0.9797818,-1.1473954,6.3843126
5905,-2.156847,-3.5736475,3.5686185,-1.9136328,-8.024577
8304,-0.66692466,-2.974568,-2.594898,4.4702115,1.7966098
6271,14.973873,0.82605016,2.8401887,-3.7145197,-6.446296
7380,-1.7626818,-4.5097394,-1.9422767,7.2008443,-2.6968591
6294,14.509802,0.043593995,-2.5640407,-2.7039406,-4.653958
7992,-1.1680468,0.23833716,3.961009,6.9533834,0.69013536
5746,0.26632327,-4.3198824,4.5305843,1.9725138,-0.65152645
7037,-1.548168,0.85175693,2.3363576,8.649703,0.5993769
6476,-7.442784,20.259117,1.8486153,3.6454566,2.099496
7140,14.015066,3.4022324,7.1736727,-5.6339707,-5.28574
6968,1.3213278,-3.9399695,-0.6315091,16.517214,-9.438337
8358,-5.2180805,-6.627396,-2.7591126,-4.2098384,1.5649976
6372,-3.8340852,-1.7616544,-2.272789,2.1098025,2.6323903
6877,-5.9764404,-3.7170138,-9.441198,-0.13505174,-7.809903
7527,14.289116,1.6155528,-3.624461,-0.78542006,-0.7968603
7112,-2.3638568,-5.207311,4.1954126,4.370334,11.435093
7164,-4.176282,-3.2082524,2.113161,-2.3169236,-0.438982
6992,13.666818,4.951081,-0.9830736,0.57169604,0.069483265
7077,-5.100669,-4.7297916,-3.463158,-0.6134327,-9.221116
7203,14.192085,3.7514567,0.76419973,-2.0997481,-6.3844376
7062,-3.2187943,-5.753132,-0.60704345,-1.4828753,-2.0988889
7107,-4.212838,-1.3348387,-0.10560255,-0.09298854,-4.3305607
7122,3.6494527,-6.515957,8.862169,16.015608,-3.0389624
7191,14.541739,2.1341243,-0.45506775,-1.0969905,1.4489098
7032,1.8362763,-2.0222669,6.6350756,16.464884,-5.4698205
7150,2.3730164,-2.0891583,6.184311,17.098967,-4.7390075
6964,-2.8311996,-5.192796,-1.3887103,-0.5252318,2.5982544
7236,15.241969,-0.37993133,-0.46317333,-1.9282146,-2.072373
7178,-10.989148,19.154152,2.2996278,2.7133815,3.52873
7047,14.826594,1.5935733,2.5036948,-2.0129335,-0.86257416
1400,-9.600277,19.42079,2.241325,3.622686,1.7371173
1372,-6.242402,1.6214813,2.0696445,-2.3091638,3.2773664
1391,14.986028,-0.16990863,-1.1872199,-1.4378242,-0.3296313
1335,0.92465264,0.059887078,11.397143,15.769378,-2.2854033
1343,-4.2718525,-5.527697,1.4184077,-2.2538643,3.6850376
1429,-3.6363535,-4.135768,5.272081,-1.5188524,-1.3638848
1406,-2.8689544,-6.1890616,-0.6783145,1.0288396,9.167357
20459,-6.636489,-2.6037629,-5.396262,-2.9666348,-0.07952148
20803,-6.30393,-2.752083,-8.986959,-1.5296136,-4.122925
20433,-7.350308,-0.30272532,-9.4149,-1.2686994,-5.0875225
19539,-3.0484679,-3.4594066,-2.5499914,1.8831187,5.339041
20407,-3.8539824,-6.701627,3.2330003,-5.663214,-2.4262419
19675,-5.770417,-2.046345,2.921179,0.49475476,8.217583
20701,1.1797333,-7.4571767,5.4940968,2.2171519,3.199858
19573,-7.2852287,-5.151241,-2.5227177,-4.5731363,-0.5318964
19909,-5.8041716,-6.60413,-0.6151217,-1.9198176,4.056031
20446,13.892457,0.99854875,-3.8442826,-1.6622151,-2.6882496
20259,-2.113525,-5.332922,8.738559,-4.113144,-3.7412424
20284,-5.5664597,-4.680646,-6.1814623,0.9252441,4.1240087
21038,-6.79073,-2.839313,0.4731034,-1.4025112,-8.542907
20226,-2.730308,-1.688672,-9.989061,3.1049573,-3.9070313
21375,-3.982212,-0.529627,2.1048846,-1.7612107,-7.773097
20941,2.72367,-7.6363497,1.9348637,16.74119,-0.5654905
20511,-2.971969,-7.123085,-0.5803237,-1.962425,4.1275573
20393,-11.069309,18.554909,2.3210368,4.1674323,1.8043442
20004,-7.014416,-1.8499382,0.75679654,0.12244011,1.1725475
19692,12.375222,3.1692436,-8.581746,-0.7548821,-0.82498384
20118,14.724079,-1.3130915,-3.2529528,-0.1293874,7.315355
20100,-5.399873,-6.102099,-0.62795657,-1.5490335,4.0641856
20576,-0.22111487,-4.257964,0.3755322,4.4297915,-2.5521364
21327,0.7939667,-2.3875206,5.0734377,16.855312,0.66936857
19757,-4.019724,-7.391221,-2.732159,-0.032985613,1.9336799
19491,-4.958089,-0.5502478,-6.897469,1.2368577,-1.8986576
20962,-13.958595,18.114786,1.6387908,0.17779393,1.2144371
20916,-7.5711308,-6.5949793,-1.8180562,-3.6389909,-4.808338
24784,-4.6077504,-5.1963024,2.1299267,-3.3712304,-10.45056
25341,14.940727,0.38254794,3.2695453,-0.8938957,7.1422935
24952,-6.3992558,-3.0709333,-7.3933673,-3.3770242,-2.2124183
25321,13.052708,5.1889024,-0.5578287,-2.1269445,-2.8606868
25217,-2.646667,-4.627692,2.6411355,0.08741326,7.648375
24486,14.7256,2.5262365,6.0027003,-4.404113,-7.479625
25031,13.057903,5.9268236,-2.5794742,-0.5957867,-4.2083898
20043,0.37536713,-6.058209,7.24567,1.3788824,-2.503245
21478,-6.1143384,-1.487946,-10.214689,1.805427,-8.063769
20498,-6.439193,-4.748452,-2.9906278,-4.7073917,-3.2123272
20786,-8.24743,-2.491505,-8.598613,-2.198244,-3.7902966
19624,-7.4379225,20.022137,2.6131732,5.2552886,2.8637269
20273,-5.5569854,-3.591373,-3.1715536,-2.1374013,2.5498006
20306,-2.2298632,1.6716691,2.2504969,3.5267396,-2.6365376
21125,14.807192,1.7482569,2.5715232,-3.3201277,-6.8906784
20563,12.600576,5.968107,-1.85227,0.6007155,6.8976693
20972,-10.552561,4.796562,-9.773298,-0.99310774,-4.1470947
20981,-3.392528,3.418552,-5.634242,0.9871086,-5.14465
21209,13.559057,6.665545,1.0280236,-0.5322543,-1.0877107
20733,-7.7638006,-0.673734,4.01681,1.1190103,9.605144
21198,-2.9779935,-8.191471,-3.8569336,-0.20685995,-0.42972535
21341,15.079901,-1.1617836,2.5762649,-2.8551495,3.357661
19556,14.088707,1.1119748,-3.6375985,-0.24092306,0.8458038
21176,-8.115732,3.7381594,-9.595417,-1.8716232,-4.2913704
19945,-5.2806435,-6.048481,-4.564807,-0.8945385,0.10427818
20618,13.370414,0.9500305,-6.8760157,-0.07898912,0.07054919
19741,-2.0914502,3.9963036,1.1311728,2.8022854,0.123341344
21086,-9.403076,-1.8275234,-7.5483894,-2.260015,-2.738013
21452,-0.4567384,-4.4255195,0.13999738,2.7963934,3.2007058
21099,-5.972205,-5.289416,-5.634939,-2.0073981,-7.9265084
21242,-3.4033751,-0.7838182,7.5248976,-1.3078481,-2.1203408
19459,-1.7064366,-3.2520287,-6.547262,6.0461264,-4.469464
20889,-6.303319,-3.2219799,-0.048203316,-0.1094445,6.2026544
20367,13.731322,-0.08541143,-6.3100243,-0.0033692769,1.7007996
20524,-7.221601,-2.0009732,-5.9910145,1.3667192,-2.6978428
21138,-7.041919,-5.6187196,-6.3755193,-2.3231308,2.2040434
20716,-6.587548,3.9846954,2.9882143,-0.24344146,4.772079
20062,-1.9049538,-2.3109214,9.039135,-6.0554237,-6.9276896
19641,-6.447659,-3.1121502,0.5685161,2.969702,0.2508297
20599,-5.8181653,-4.236895,-1.1871487,-5.8201966,-5.623678
19479,2.1365943,-0.7359413,-3.5892003,8.753144,-5.8930817
20661,14.432104,-1.7329189,-2.8433547,-0.58525544,6.4400864
20154,-5.0525703,-2.101659,-7.8781037,1.6854957,-2.6503997
21360,-8.35005,-3.704791,-7.9249196,-0.79702175,-7.2937922
20609,-4.3042235,-4.1919856,5.271865,-3.782614,2.2286024
20687,-12.369049,18.528677,2.2435937,2.6538634,1.074694
20208,-7.296145,-8.057557,2.591295,-6.1241236,-3.2743227
20024,-3.9552877,-5.877473,-7.3774385,-2.2461872,-3.7222888
21252,-4.880951,-7.848621,-2.3586442,-2.6794498,3.5454
21422,-5.5551767,-0.17069626,-9.633456,-0.697698,-8.015232
21333,-11.09348,19.257717,1.6660359,2.2621033,1.1534199
21438,-6.1471295,-3.0143619,0.96439457,-3.9117374,-4.90373
19709,13.738179,1.883416,-4.254818,-1.3075984,-0.113117434
20903,-5.419788,-1.5503525,5.231248,-2.7134302,-4.354216
21151,14.549154,1.068147,-1.0529668,-1.2408043,2.6625829
19895,-3.51192,-4.0476804,-2.6957488,-1.4052314,3.8136692
21405,-5.443662,-5.734027,4.4632554,-6.4585695,2.396578
19964,12.025036,4.1102223,-7.4081635,-1.1118186,0.6882721
21164,14.12116,-0.7430476,-4.0716133,-0.35953128,8.086433
20420,-3.257405,-4.443867,-6.0405045,-1.7514713,1.1379634
21597,-7.5828905,2.3992977,-8.4395275,0.31866837,-2.5706708
21272,13.781498,2.9456017,-5.9297585,-0.46310064,-3.5950668
19725,-5.928079,-3.4281669,-1.4632454,1.2911012,2.3278732
20295,13.845915,1.6217278,-1.9732084,-1.6325985,5.163155
20769,-6.663978,4.5092325,8.71255,-7.4074225,-5.114146
21465,-3.0368373,-3.7113857,5.9360456,-4.3132815,-6.700934
20347,1.3946373,-1.8607373,2.7767556,3.5649185,11.113553
20081,14.547118,-0.7719139,-5.4339337,-0.8226064,3.9193912
20331,-12.697526,18.458723,1.206645,-0.49813646,1.3071439
19658,-4.3427343,-3.006492,3.1776977,1.3479182,0.10430594
21588,-7.2688518,5.387957,0.7983704,-0.2801367,-3.3624487
19789,-2.9158275,-2.0826867,-7.6783757,1.035762,-5.8900943
21490,14.374498,-1.1286408,0.91486627,-2.307636,7.7126975
21262,-4.235405,0.25487798,0.9517364,1.1581471,-1.3086033
19506,13.149233,1.5749179,-8.492663,-0.051505014,-2.532748
20136,-3.6458602,-4.2006416,-7.2114162,-0.5828137,-3.5327964
19607,-4.9847803,1.368075,2.9833355,0.8158383,-0.44593805
23680,14.06332,4.4606895,-2.8285449,1.1412491,1.4341457
23771,-3.9575706,-1.9095628,-2.1838424,0.05608504,-1.1591303
23689,14.076947,-0.23373312,-5.3924046,-0.25857818,4.9504795
23786,-1.373547,-2.2396593,-1.6909673,1.6752603,3.3560855
23756,0.77311355,-4.6058607,3.927901,2.3002098,2.9606144
23726,-2.6700325,-2.362795,-0.7748372,0.14547317,-1.0367287
23701,-4.2327394,-3.1169,-1.9276334,0.2709002,5.6120496
24771,-4.0356045,-5.514913,-7.4084344,2.3038638,2.818706
25596,-6.7853827,1.3888934,-9.362178,-1.9431694,-4.4613776
25331,11.52018,2.0882065,2.7739136,-1.3588772,-0.31831655
25799,-3.5669637,-3.5747223,10.685238,-6.17159,-7.494544
25421,-7.3311357,-1.383272,-3.4295216,-3.2822866,-1.285017
25228,-2.768619,-3.777919,4.166394,1.7793745,6.6706896
24400,2.219349,-6.8266273,4.2975,17.086555,3.3809414
21500,-6.3005676,-0.78900516,0.21302551,-0.92367756,-0.27235284
21518,-10.978725,18.752596,2.451607,5.8710976,0.36910796
21527,13.255282,3.3133168,-8.285778,0.14165394,-5.99719
20818,-11.351622,6.1163473,-3.6530464,0.86518735,-5.391001
20537,-5.4888983,-2.205975,-6.920296,-0.53017086,-4.2049646
21072,13.8448515,1.0583277,-7.681749,-0.9996697,-4.091445
20243,-4.7879906,-3.3335238,2.866792,-2.2649164,-3.2220354
21509,-5.260786,-3.8250773,-5.2807665,-3.1525059,-5.2031255
20172,-5.6572247,-5.9637275,2.9512947,-6.392544,-4.50526
19925,13.984861,1.9509797,1.7896085,-3.8229785,-5.207733
21187,-5.941785,4.6757913,1.7244889,-3.5755906,-8.203645
21567,14.619711,-0.9873073,-3.8780932,-0.93872064,4.339214
21060,14.085809,0.7195441,-5.845722,-1.2537005,-6.768814
19468,-7.386528,-3.1503098,-7.8153744,-2.6476655,-9.000873
20952,13.778033,4.6983523,8.013725,-4.8885884,-0.789096
20847,-6.712736,-2.9385798,-5.359771,-2.0130439,-6.2844563
20588,-3.9351218,-1.3765372,2.182876,0.42042246,-0.60602593
20380,-5.7679553,-4.0103917,2.8268719,-2.7780612,10.036544
21536,-4.2145123,-3.559204,-0.011975139,2.484425,-3.3858356
20550,-8.917096,3.9461625,-0.15187031,-4.0633125,-0.1295329
19984,14.440837,-0.006074895,1.9020272,-3.4162703,0.96890223
17422,-5.2956114,1.4958259,1.0331742,-2.3494911,-3.7341354
17437,-0.80675864,-3.10254,-0.29544955,14.180682,-3.251713
17534,-4.867824,0.87504447,0.6792719,-0.14144292,-6.7482185
17624,0.01798066,-8.984467,3.5746312,3.068067,0.112031996
17488,-6.4959984,-5.1397643,1.127112,-3.9920292,4.8684254
17378,14.568245,1.8494782,3.1843233,-2.2561522,-0.835294
17549,13.251161,5.163326,-3.9179583,0.23822747,0.43909788
17471,-6.4504685,-1.1033852,11.336667,-7.0106974,-1.7260425
17564,-2.6742713,-4.575939,0.6658354,-0.66333205,-2.218199
17454,14.365267,3.0437434,5.993079,-3.9467053,-3.4107325
17504,15.2790365,-1.362931,5.1606336,-4.2194924,-1.1407546
17360,14.62393,1.0092239,0.7368655,-1.2081563,3.8275955
17408,-4.457569,-6.667452,-2.2936876,-4.4893947,-0.8244125
17594,1.7899594,-3.5897613,4.2182384,9.101911,-1.3287703
23791,-4.072759,-1.4224416,-0.39592656,0.02856949,2.2552826
23906,-7.010704,-4.173749,-2.9550383,-4.721443,1.2046489
23746,2.8516767,-5.250607,0.26537398,6.670888,-1.881356
23731,-4.704717,-1.5460995,8.161924,-7.204312,-10.121831
23870,-9.568915,6.1296687,2.38248,0.69848555,0.06387634
23858,14.327638,1.1881732,4.9873724,-3.945589,-0.78447706
23833,-1.3996297,1.2482939,11.059474,-2.940776,-5.397313
21900,12.653518,2.9243274,-7.4062443,0.09648147,3.4756253
21590,12.370679,4.044143,-9.88574,0.3419797,-0.4104815
21600,-4.51697,-1.347243,-2.7535696,-0.3013785,-2.4716077
21734,-6.435799,1.9182,-6.1329856,3.747433,-1.9858817
21581,12.044889,7.8808136,-3.1290607,-0.97190267,-2.5245802
21626,-1.3263347,-6.810366,8.343479,-5.8859587,2.499907
21631,-2.7357063,-5.4996085,1.8793516,4.656539,4.788677
21665,-5.179392,-5.5398355,-2.4401453,-0.56955546,2.1647122
21654,1.1895163,-3.0874,2.4598484,16.55559,-0.0025832832
21770,-6.057764,-0.95580053,1.9271307,2.7255523,6.228531
21759,14.285904,-0.45889363,-7.433117,-0.71209073,-2.338495
21803,-7.876438,-3.8882384,1.5443084,-4.0690475,7.7169986
21615,-9.007769,3.7639043,-9.383131,-1.9778022,-2.763346
21706,-2.440352,-7.1848025,2.6865604,-0.28970888,8.329685
21891,12.841063,4.158336,-5.910319,-0.1975403,0.15514505
21608,-7.189184,-3.1430728,-0.26439688,0.202068,6.4362655
21747,-5.666882,-3.2383194,6.6116424,0.64484775,7.463299
21882,-10.583109,18.568007,2.4204566,3.051223,3.1898248
21678,13.179106,2.0664728,-8.321973,-0.93470716,-2.634988
21645,14.73456,-1.1662039,-2.7205827,-0.8446164,3.0726342
21570,-3.6521144,-3.181577,3.056716,-1.195783,5.6674833
25384,-3.9801178,-4.3359733,3.8256836,-5.8348165,-10.848003
25379,-0.17267719,-5.6602707,0.5946239,2.583992,0.4638988
25394,2.740557,-3.4567595,-0.39835924,2.848594,1.3442299
25459,-7.3871837,-4.504715,-0.5419396,1.1073577,8.51959
25472,-10.706505,19.06712,2.391687,3.8315763,1.5336409
25420,15.055999,1.7155987,-0.6305604,-0.83320373,0.6733974
25374,13.932714,4.363907,3.9447298,-2.5317795,-5.6896024
25663,-6.617165,-0.39759365,-8.740969,-1.9337147,-4.242802
25238,-8.438006,4.196668,1.7230282,-3.3600762,-1.0106055
24829,-5.139483,-7.3240156,-3.1157336,1.1540183,2.338902
24251,0.043230303,-5.5462055,4.0384135,2.2692626,-2.0302358
24289,-10.343522,18.864456,2.1542907,3.6617236,1.8905056
24055,0.453574,-0.70424634,4.326054,3.7213895,-3.0757513
25562,-5.682533,-0.34556878,-5.582569,1.408429,-6.479763
22896,13.610038,1.3849357,1.2436253,-1.8504908,6.5800443
23059,-10.081757,6.430574,2.2697253,-3.6732163,0.5132603
22650,-4.740316,-5.5757537,4.870799,-10.012519,-6.8357344
22983,-6.0572476,0.5406156,-5.2073717,-3.088316,-7.777403
22832,-5.6600003,-1.1631596,-0.70643646,-3.717258,-5.002141
22872,-1.7808734,-4.548607,5.8401566,-2.1393805,0.6019917
22674,-7.213828,-4.723738,2.9865634,-4.2068834,2.8721075
22789,-6.6165566,0.9271927,-5.788188,-1.3086653,-5.2840624
22691,-6.644134,2.8079817,5.968551,-0.6583615,3.9739473
23004,-9.846205,8.522482,1.0262808,-2.3188102,0.14406976
23076,-4.9165244,-0.9053018,-3.4735777,1.2870901,-8.506977
22908,-8.179981,-1.8721509,-1.413626,-1.6870905,0.8794121
23015,2.7375798,-7.627627,-0.8842128,15.4195,-2.13086
22726,-8.130436,2.1421027,0.66729045,-6.399986,-8.206404
22624,-7.4741106,-0.974984,4.882182,-1.0715251,0.08207151
22993,-3.0758352,-2.9427497,2.367965,-0.41065845,0.55189085
22846,-4.164455,-4.3295608,3.972033,-1.6723031,3.769486
22774,-9.53971,0.5665907,-10.75146,-1.4763439,-5.2295165
22759,-9.2569475,3.0055394,-8.551635,2.7309015,-5.265536
22612,-7.0302224,-2.4207537,-6.638398,0.9986577,-7.8480353
22743,-5.892702,2.0773103,2.0289166,3.8779624,-7.7970037
20475,15.659771,-1.6835344,0.8970232,-1.4245423,5.604766
20977,0.44979084,-2.4457328,1.8900138,6.1071663,-2.6587253
20019,0.98579234,-2.0648272,12.137232,1.2625344,-4.5219736
20611,-7.0236697,-5.507813,-3.8370185,-1.3675001,-1.4942615
20488,1.6895916,-4.250134,0.047661357,17.457432,-1.4956498
20280,1.8334494,-2.377219,7.706082,3.907975,-5.1053925
20313,-4.991832,-4.6504145,-2.8662527,-3.8378727,-6.024652
20255,-3.8004494,-3.2919574,10.29427,-8.139952,-4.6849575
20797,12.224472,5.20117,-6.4940968,-1.1148913,-7.387809
20709,-5.031185,-4.1318274,7.0569477,-4.4361343,-3.359479
20186,2.7141888,-3.80197,7.2516294,4.2888236,-9.599534
20239,12.676611,2.4857757,-5.966806,-1.5999175,-5.532432
20204,3.3262348,-7.5119104,3.3406806,15.824097,-4.8731766
20744,0.050041504,-1.7461213,10.297088,-0.66427773,-8.520307
21002,14.849743,0.7543369,0.042796016,-3.507431,-9.970551
20114,0.62331,-1.9650205,-0.20675415,16.483694,-5.6364365
20436,3.611921,-4.4006796,10.857948,12.840657,-8.414603
20462,3.0130706,-6.027643,8.485933,13.918814,-8.9699745
20302,14.560537,3.0884335,5.018879,-3.656853,-6.073437
20695,14.021849,1.1852139,-4.147274,-0.533913,4.289891
20936,1.2908732,0.41584173,4.459674,17.75012,-3.842562
20396,12.478651,6.769904,0.7103862,-1.7074673,-4.658162
19959,-1.3380457,-4.8690057,3.2957942,2.3082702,6.498831
20132,-10.255084,19.604364,1.9878324,1.2908039,3.7990513
20058,3.4795713,-6.9388714,8.800497,15.215298,-3.8818164
20356,-4.0812516,-5.845516,-3.4176772,-4.352032,-6.559481
20992,-1.4619815,-7.644884,4.624069,0.3816091,-0.5948794
20423,14.775637,-1.3628004,-0.54984504,-3.8922422,-6.2254176
20501,-4.1057324,-4.343486,-7.5668564,-1.7430428,-5.0099893
20924,15.364457,-0.27004465,6.656493,-5.5597105,-7.6874723
20369,14.586811,-0.22556742,-5.4164844,-0.24401993,0.87392
20620,-5.006644,-6.4870086,6.4829273,-7.9613996,-3.2800827
20856,2.3582232,-3.9383056,3.0065603,17.247623,-3.373751
20150,14.759404,2.1943512,-1.092016,-0.5675643,0.06923488
20985,-0.71994585,1.2623956,-4.0181384,6.868264,-6.455743
20269,13.770674,-0.66429466,-8.051141,-0.4721563,-0.41430396
20449,14.4919615,0.7490745,-1.5234547,-3.1370795,-7.2148986
20870,14.464343,4.43444,8.467033,-5.0333724,-9.033552
20168,1.8890086,-6.9322095,9.0969,6.149211,-2.7826395
20998,15.057056,-0.42700642,-0.9051868,-1.4510428,2.2080543
20410,14.059099,6.2327104,7.1229124,-3.0035846,-4.5204077
20957,0.70218253,-4.183973,4.922066,8.242932,2.3626945
20636,12.60617,4.7762036,-2.0406747,-0.95659703,-4.3414927
20601,14.892944,2.3679101,3.804815,-3.741826,-6.1391125
19979,-5.4796147,-4.53114,-2.5596464,-2.4190881,0.48477957
20527,-7.241659,-0.55551994,13.507779,-7.9623485,-4.7206545
20291,-1.1875936,-2.7652805,11.431145,-4.3484344,-8.100086
20540,13.548103,7.7686815,8.145838,-3.7465875,-6.3920746
20813,1.6840073,-5.545977,2.405555,6.4776335,0.9928811
24537,12.879341,5.1756377,-1.820918,-1.1195226,-0.79072446
25258,-2.8711197,-5.0900793,2.659888,1.4752578,-1.1493697
24858,-4.1628933,-2.0824542,2.9609182,-0.3071267,-1.5864538
24039,14.233536,1.6483289,-3.7122123,-0.30478522,4.4641843
24691,-11.378426,19.330729,0.54768986,-2.073122,1.8828268
24799,-3.4673371,-4.263467,4.2675443,-4.0574336,3.4040573
24844,-3.2617838,-4.241239,-4.1210113,0.35709208,-0.92215204
20947,1.755089,-3.4662457,-5.075829,3.388357,0.25794232
20077,13.659218,0.33187532,-6.340244,-1.4007012,-3.276193
20967,1.2016151,-1.4768476,11.156958,13.973591,-5.2396846
21054,-4.0862727,0.765318,10.93498,-4.440916,-7.2396913
20828,-3.6255693,2.0424626,8.370911,3.0426366,-4.5727324
20566,-2.2768877,-5.0959334,4.8756127,-2.1082962,-1.4397337
20317,3.476663,-6.171585,8.794318,15.263862,-4.303401
19940,13.667468,4.4494348,1.3418905,-2.7472858,-6.545169
20884,-11.463497,19.00017,1.5091465,0.9176836,2.0087028
20382,1.7142084,-6.309087,11.575988,11.79532,-0.12718646
20553,13.603204,3.4924967,-3.4455066,-1.1663523,-5.9817266
20763,0.06828943,-1.5787581,-3.5242343,15.94256,-5.7119093
20898,-3.7930307,-1.7828245,9.199415,-5.897873,-9.36423
20222,14.762081,0.1178923,1.1098803,-2.805688,-0.46227476
479,-2.3202767,-2.8285334,6.590187,-5.0182548,-0.3564456
354,-1.1024638,-4.7247167,-0.2378553,0.91618276,1.22744
223,14.323073,2.42655,0.98290455,-3.3611891,-7.1797323
425,-1.2667044,-2.0030587,-4.1926513,2.2039518,1.4740204
71,11.107374,7.387489,-6.744546,-1.2171464,-4.380266
33,-5.0011663,-7.9471974,4.8799286,-6.2843466,1.8516847
169,-2.4475596,-3.3112047,-1.271236,0.20141584,-1.0985131
545,-3.9954276,-2.558815,8.404738,-2.5783622,-7.3670197
216,-4.36944,-2.3042698,2.2358592,0.5760174,1.7905838
397,-6.648154,-1.8119273,-4.333262,-3.17827,1.1700772
442,12.753557,6.9721804,8.230911,-3.8311055,-3.2956157
407,-4.38502,3.8677626,3.4567645,3.4156115,0.12855984
538,-0.79102266,0.48973036,13.544831,-3.2839172,-6.291086
230,1.6184868,-4.3642044,6.4501066,0.3799077,-0.8515254
263,13.184132,3.5372927,-8.639904,-0.13817641,-3.4243484
191,-3.3388994,0.84479296,9.72096,-4.315525,-8.635739
460,14.448864,0.15688503,-1.2158973,-0.36492252,8.469015
110,1.8037928,-4.0729284,7.1797304,15.496883,-0.8793279
158,15.885078,-2.5376792,-0.33511168,-1.853696,2.4572022
450,-0.9579408,-4.4364686,4.467595,-0.21329856,11.164988
345,-3.562429,-5.9968276,8.164163,-3.2298229,5.674681
530,-5.733323,-5.825663,1.7471895,-2.6419048,4.065035
122,-4.177967,-5.428816,-3.0893333,1.6963868,0.41393775
335,-6.656385,2.7572622,4.072996,-2.5886629,-1.243533
514,3.476097,-6.1505947,9.829494,13.221203,-5.6035433
57,13.601687,7.26159,8.698484,-4.337846,-4.61475
522,-5.369232,-4.8519144,2.2746673,-1.8525301,8.858843
416,-4.5694814,-4.628936,5.759546,-3.2811308,-2.2047932
98,-3.774326,-4.083296,3.957025,2.66614,2.471455
200,12.982864,8.2032585,2.6590316,-0.7346581,0.12137278
237,-6.415057,-4.258048,4.544232,-3.5349789,2.24724
146,14.049924,2.893994,5.459875,-3.8536382,-1.128603
498,16.009718,-1.34428,6.125412,-4.490366,-2.423762
134,13.727413,4.270373,5.343703,-3.758025,-3.8607073
273,14.927548,1.1541064,-0.3966104,-1.4860053,-1.79826
